DOWNLOADABLE,ON_DEMAND,Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir Off Nadir,Full or Partial Scene,Data Category,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Browse Exists,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Entity ID,Display ID,Ordering ID
1,N,LC80120452014093LGN00,12,45,12,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,4/3/14,2014:093:15:32:37.5595737,2014:093:15:33:08.5598808,9,9.6,61.39891125,120.7231937,6.229,5.462,Yes,"21¡40'17.87""N","76¡49'30.07""W","22¡43'08.40""N","77¡31'33.24""W","22¡21'03.28""N","75¡43'05.88""W","20¡36'46.73""N","76¡08'13.27""W","20¡58'57.72""N","77¡55'21.61""W",21.67163,-76.82502,22.719,-77.5259,22.35091,-75.7183,20.61298,-76.13702,20.9827,-77.92267,LC80120452014093LGN00,LC80120452014093LGN00,LC80120452014093LGN00
1,N,LC80120462014093LGN00,12,46,12,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,4/3/14,2014:093:15:33:00.5598000,2014:093:15:33:32.5601232,9,8,61.91138286,118.1207694,5.654,4.982,Yes,"20¡13'46.92""N","77¡09'39.89""W","21¡16'36.62""N","77¡51'20.30""W","20¡54'36.97""N","76¡03'57.82""W","19¡10'17.65""N","76¡28'42.38""W","19¡32'23.71""N","78¡14'52.15""W",20.2297,-77.16108,21.27684,-77.85564,20.91027,-76.06606,19.17157,-76.47844,19.53992,-78.24782,LC80120462014093LGN00,LC80120462014093LGN00,LC80120462014093LGN00
1,N,LC80050482014092LGN00,5,48,5,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,4/2/14,2014:092:14:50:33.5343333,2014:092:14:51:05.5346505,9,6.07,62.50133743,113.3546802,4.148,4.723,Yes,"17¡20'40.45""N","67¡00'12.60""W","18¡23'29.08""N","67¡41'12.88""W","18¡01'38.78""N","65¡55'44.04""W","16¡17'14.17""N","66¡19'48.86""W","16¡39'11.95""N","68¡04'16.93""W",17.34457,-67.0035,18.39141,-67.68691,18.02744,-65.9289,16.28727,-66.33024,16.65332,-68.07137,LC80050482014092LGN00,LC80050482014092LGN00,LC80050482014092LGN00
1,N,LC80050472014092LGN00,5,47,5,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,4/2/14,2014:092:14:50:09.5340909,2014:092:14:50:41.5344141,9,7.77,62.09837336,116.0811988,4.559,5.249,Yes,"18¡47'14.24""N","66¡40'32.52""W","19¡50'03.48""N","67¡21'51.88""W","19¡28'08.83""N","65¡35'29.22""W","17¡43'46.63""N","65¡59'53.02""W","18¡05'48.23""N","67¡45'09.07""W",18.78729,-66.6757,19.8343,-67.36441,19.46912,-65.59145,17.72962,-65.99806,18.09673,-67.75252,LC80050472014092LGN00,LC80050472014092LGN00,LC80050472014092LGN00
1,N,LC80070462014090LGN00,7,46,7,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/31/14,2014:090:15:02:08.5412808,2014:090:15:02:40.5416040,9,7.53,61.08046773,119.8812018,4.81,4.349,Yes,"20¡13'47.96""N","69¡25'49.73""W","21¡16'37.81""N","70¡07'30.25""W","20¡54'38.05""N","68¡20'07.55""W","19¡10'18.66""N","68¡44'52.26""W","19¡32'24.86""N","70¡31'02.28""W",20.22999,-69.43048,21.27717,-70.12507,20.91057,-68.33543,19.17185,-68.74785,19.54024,-70.5173,LC80070462014090LGN00,LC80070462014090LGN00,LC80070462014090LGN00
1,N,LC80070472014090LGN00,7,47,7,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/31/14,2014:090:15:02:32.5415232,2014:090:15:03:04.5418404,9,11.49,61.57518003,117.3074805,5.293,4.552,Yes,"18¡47'14.21""N","69¡45'44.50""W","19¡50'03.37""N","70¡27'03.64""W","19¡28'08.62""N","68¡40'40.91""W","17¡43'46.45""N","69¡05'04.85""W","18¡05'48.12""N","70¡50'20.98""W",18.78728,-69.76236,19.83427,-70.45101,19.46906,-68.67803,17.72957,-69.08468,18.0967,-70.83916,LC80070472014090LGN00,LC80070472014090LGN00,LC80070472014090LGN00
1,N,LC80070482014090LGN00,7,48,7,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/31/14,2014:090:15:02:56.5417656,2014:090:15:03:28.5420828,9,10.64,62.00887471,114.6539304,3.497,4.146,Yes,"17¡20'39.41""N","70¡05'24.76""W","18¡23'28.07""N","70¡46'24.31""W","18¡01'37.92""N","69¡00'56.81""W","16¡17'13.31""N","69¡25'01.67""W","16¡39'10.91""N","71¡09'28.48""W",17.34428,-70.09021,18.39113,-70.77342,18.0272,-69.01578,16.28703,-69.41713,16.65303,-71.15791,LC80070482014090LGN00,LC80070482014090LGN00,LC80070482014090LGN00
1,N,LC80090452014088LGN00,9,45,9,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/29/14,2014:088:15:14:06.5484606,2014:088:15:14:38.5487838,9,8.58,59.93727626,123.4110626,6.055,5.689,Yes,"21¡40'18.19""N","72¡10'45.55""W","22¡43'08.69""N","72¡52'48.36""W","22¡21'03.49""N","71¡04'21.61""W","20¡36'46.91""N","71¡29'29.11""W","20¡58'58.01""N","73¡16'36.84""W",21.67172,-72.17932,22.71908,-72.8801,22.35097,-71.07267,20.61303,-71.49142,20.98278,-73.2769,LC80090452014088LGN00,LC80090452014088LGN00,LC80090452014088LGN00
1,N,LC80090472014088LGN00,9,47,9,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/29/14,2014:088:15:14:54.5489454,2014:088:15:15:26.5492626,9,17.97,61.03701911,118.5001445,5.412,6.128,Yes,"18¡47'15.22""N","72¡50'49.96""W","19¡50'04.31""N","73¡32'09.06""W","19¡28'09.55""N","71¡45'46.58""W","17¡43'47.42""N","72¡10'10.49""W","18¡05'49.16""N","73¡55'26.40""W",18.78756,-72.84721,19.83453,-73.53585,19.46932,-71.76294,17.72984,-72.16958,18.09699,-73.924,LC80090472014088LGN00,LC80090472014088LGN00,LC80090472014088LGN00
1,N,LC80090462014088LGN00,9,46,9,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/29/14,2014:088:15:14:30.5487030,2014:088:15:15:02.5490202,9,10.61,60.51508614,120.9984989,4.849,5.492,Yes,"20¡13'47.06""N","72¡30'55.55""W","21¡16'37.09""N","73¡12'35.93""W","20¡54'37.22""N","71¡25'13.33""W","19¡10'17.72""N","71¡49'58.26""W","19¡32'24.00""N","73¡36'08.14""W",20.22974,-72.51543,21.27697,-73.20998,20.91034,-71.42037,19.17159,-71.83285,19.54,-73.60226,LC80090462014088LGN00,LC80090462014088LGN00,LC80090462014088LGN00
1,N,LC80110472014086LGN00,11,47,11,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/27/14,2014:086:15:27:17.5563717,2014:086:15:27:48.5566848,9,20.08,60.48526514,119.6571342,7.364,4.195,Yes,"18¡47'13.85""N","75¡55'56.46""W","19¡50'03.12""N","76¡37'15.20""W","19¡28'08.47""N","74¡50'53.41""W","17¡43'46.09""N","75¡15'17.32""W","18¡05'47.69""N","77¡00'32.58""W",18.78718,-75.93235,19.8342,-76.62089,19.46902,-74.84817,17.72947,-75.25481,18.09658,-77.00905,LC80110472014086LGN00,LC80110472014086LGN00,LC80110472014086LGN00
1,N,LC80130452014084LGN00,13,45,13,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/25/14,2014:084:15:38:54.5633454,2014:084:15:39:26.5636626,9,15.88,58.72140034,125.4016257,7.001,5.602,Yes,"21¡40'18.30""N","78¡21'42.62""W","22¡43'08.83""N","79¡03'45.07""W","22¡21'03.71""N","77¡15'18.65""W","20¡36'47.12""N","77¡40'26.36""W","20¡58'58.15""N","79¡27'33.80""W",21.67175,-78.36184,22.71912,-79.06252,22.35103,-77.25518,20.61309,-77.67399,20.98282,-79.45939,LC80130452014084LGN00,LC80130452014084LGN00,LC80130452014084LGN00
1,N,LC80130462014084LGN00,13,46,13,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/25/14,2014:084:15:39:18.5635818,2014:084:15:39:50.5639050,9,5.77,59.34675663,123.1337428,6.454,5.591,Yes,"20¡13'47.35""N","78¡41'52.66""W","21¡16'37.16""N","79¡23'32.53""W","20¡54'37.51""N","77¡36'10.91""W","19¡10'17.94""N","78¡00'55.66""W","19¡32'24.04""N","79¡47'04.63""W",20.22982,-78.69796,21.27699,-79.39237,20.91042,-77.60303,19.17165,-78.01546,19.54001,-79.78462,LC80130462014084LGN00,LC80130462014084LGN00,LC80130462014084LGN00
1,N,LC80060472014083LGN00,6,47,6,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/24/14,2014:083:14:56:28.5378828,2014:083:14:56:59.5381959,9,3.77,59.62435842,121.3478651,5.745,5.72,Yes,"18¡47'13.85""N","68¡13'01.63""W","19¡50'03.16""N","68¡54'20.66""W","19¡28'08.40""N","67¡07'58.30""W","17¡43'46.13""N","67¡32'22.27""W","18¡05'47.83""N","69¡17'38.08""W",18.78718,-68.21712,19.83421,-68.90574,19.469,-67.13286,17.72948,-67.53952,18.09662,-69.29391,LC80060472014083LGN00,LC80060472014083LGN00,LC80060472014083LGN00
1,N,LC80080482014081LGN00,8,48,8,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/22/14,2014:081:15:09:16.5455616,2014:081:15:09:48.5458848,9,8.11,59.60286038,120.0910863,4.318,4.951,Yes,"17¡20'39.23""N","71¡38'24.58""W","18¡23'27.85""N","72¡19'22.58""W","18¡01'38.35""N","70¡33'58.18""W","16¡17'13.06""N","70¡58'02.96""W","16¡39'10.04""N","72¡42'26.68""W",17.34423,-71.64016,18.39107,-72.32294,18.02732,-70.56616,16.28696,-70.96749,16.65279,-72.70741,LC80080482014081LGN00,LC80080482014081LGN00,LC80080482014081LGN00
1,N,LC80080462014081LGN00,8,46,8,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/22/14,2014:081:15:08:28.5450828,2014:081:15:09:00.5454000,9,5.7,58.43297949,124.6674185,4.25,4.695,Yes,"20¡13'48.04""N","70¡58'49.48""W","21¡16'37.92""N","71¡40'29.21""W","20¡54'38.38""N","69¡53'08.02""W","19¡10'18.66""N","70¡17'52.76""W","19¡32'24.61""N","72¡04'01.31""W",20.23001,-70.98041,21.2772,-71.67478,20.91066,-69.88556,19.17185,-70.29799,19.54017,-72.06703,LC80080462014081LGN00,LC80080462014081LGN00,LC80080462014081LGN00
1,N,LC80080472014081LGN00,8,47,8,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/22/14,2014:081:15:08:52.5453252,2014:081:15:09:24.5456424,9,18.25,59.04363601,122.4200996,4.587,5.034,Yes,"18¡47'14.17""N","71¡18'44.28""W","19¡50'03.34""N","72¡00'02.70""W","19¡28'08.83""N","70¡13'41.38""W","17¡43'46.45""N","70¡38'05.39""W","18¡05'47.87""N","72¡23'20.15""W",18.78727,-71.3123,19.83426,-72.00075,19.46912,-70.22816,17.72957,-70.63483,18.09663,-72.38893,LC80080472014081LGN00,LC80080472014081LGN00,LC80080472014081LGN00
1,N,LC80080452014081LGN00,8,45,8,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/22/14,2014:081:15:08:04.5448404,2014:081:15:08:36.5451636,9,11.4,57.77421422,126.8296767,4.218,6.212,Yes,"21¡40'17.29""N","70¡38'39.80""W","22¡43'07.93""N","71¡20'42.14""W","22¡21'02.95""N","69¡32'16.40""W","20¡36'46.12""N","69¡57'24.05""W","20¡58'56.96""N","71¡44'30.77""W",21.67147,-70.64439,22.71887,-71.34504,22.35082,-69.53789,20.61281,-69.95668,20.98249,-71.74188,LC80080452014081LGN00,LC80080452014081LGN00,LC80080452014081LGN00
1,N,LC80100482014079LGN00,10,48,10,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/20/14,2014:079:15:21:40.5530040,2014:079:15:22:12.5533212,9,9.36,59.03849517,121.2003846,4.288,7.031,Yes,"17¡20'40.88""N","74¡44'00.24""W","18¡23'29.69""N","75¡24'59.83""W","18¡01'39.50""N","73¡39'32.26""W","16¡17'14.60""N","74¡03'37.22""W","16¡39'12.24""N","75¡48'04.10""W",17.34469,-74.7334,18.39158,-75.41662,18.02764,-73.65896,16.28739,-74.06034,16.6534,-75.80114,LC80100482014079LGN00,LC80100482014079LGN00,LC80100482014079LGN00
1,N,LC80100472014079LGN00,10,47,10,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/20/14,2014:079:15:21:16.5527616,2014:079:15:21:48.5530848,9,8.56,58.45435067,123.4603843,5.057,4.862,Yes,"18¡47'14.89""N","74¡24'20.05""W","19¡50'04.13""N","75¡05'38.76""W","19¡28'09.52""N","73¡19'17.04""W","17¡43'47.06""N","73¡43'41.05""W","18¡05'48.62""N","75¡28'56.21""W",18.78747,-74.40557,19.83448,-75.0941,19.46931,-73.3214,17.72974,-73.72807,18.09684,-75.48228,LC80100472014079LGN00,LC80100472014079LGN00,LC80100472014079LGN00
1,N,LC80100462014079LGN00,10,46,10,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/20/14,2014:079:15:20:52.5525252,2014:079:15:21:24.5528424,9,4.2,57.82089098,125.6389232,4.698,5.11,Yes,"20¡13'46.92""N","74¡04'25.72""W","21¡16'36.84""N","74¡46'05.52""W","20¡54'37.22""N","72¡58'44.08""W","19¡10'17.54""N","73¡23'28.86""W","19¡32'23.57""N","75¡09'37.66""W",20.2297,-74.07381,21.2769,-74.7682,20.91034,-72.97891,19.17154,-73.39135,19.53988,-75.16046,LC80100462014079LGN00,LC80100462014079LGN00,LC80100462014079LGN00
1,N,LC80100452014079LGN00,10,45,10,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/20/14,2014:079:15:20:29.5522929,2014:079:15:21:00.5526000,9,3.02,57.14089719,127.734854,5.592,4.919,Yes,"21¡40'17.11""N","73¡44'15.90""W","22¡43'07.79""N","74¡26'18.28""W","22¡21'02.74""N","72¡37'52.25""W","20¡36'45.90""N","73¡02'59.86""W","20¡58'56.86""N","74¡50'06.90""W",21.67142,-73.73775,22.71883,-74.43841,22.35076,-72.63118,20.61275,-73.04996,20.98246,-74.83525,LC80100452014079LGN00,LC80100452014079LGN00,LC80100452014079LGN00
1,N,LC80100442014079LGN00,10,44,10,44,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/20/14,2014:079:15:20:05.5520505,2014:079:15:20:36.5523636,9,16.49,56.41725101,129.7480717,5.891,4.625,Yes,"23¡06'45.18""N","73¡23'49.02""W","24¡09'36.68""N","74¡06'15.59""W","23¡47'25.73""N","72¡16'39.90""W","22¡03'11.99""N","72¡42'12.28""W","22¡25'28.20""N","74¡30'22.39""W",23.11255,-73.39695,24.16019,-74.10433,23.79048,-72.27775,22.05333,-72.70341,22.4245,-74.50622,LC80100442014079LGN00,LC80100442014079LGN00,LC80100442014079LGN00
1,N,LC80120462014077LGN00,12,46,12,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/18/14,2014:077:15:33:16.5599616,2014:077:15:33:48.5602848,9,20.22,57.20252686,126.5815028,6.008,5.307,Yes,"20¡13'46.49""N","77¡09'55.69""W","21¡16'36.37""N","77¡51'35.21""W","20¡54'36.76""N","76¡04'14.20""W","19¡10'17.04""N","76¡28'59.20""W","19¡32'23.06""N","78¡15'07.52""W",20.22958,-77.16547,21.27677,-77.85978,20.91021,-76.07061,19.1714,-76.48311,19.53974,-78.25209,LC80120462014077LGN00,LC80120462014077LGN00,LC80120462014077LGN00
1,N,LC80120482014077LGN00,12,48,12,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/18/14,2014:077:15:34:04.5604404,2014:077:15:34:36.5607636,9,10.19,58.46640536,122.2755306,7.142,5.81,Yes,"17¡20'39.41""N","77¡49'30.68""W","18¡23'28.25""N","78¡30'29.88""W","18¡01'38.10""N","76¡45'02.81""W","16¡17'13.13""N","77¡09'07.88""W","16¡39'10.73""N","78¡53'34.26""W",17.34428,-77.82519,18.39118,-78.5083,18.02725,-76.75078,16.28698,-77.15219,16.65298,-78.89285,LC80120482014077LGN00,LC80120482014077LGN00,LC80120482014077LGN00
1,N,LC80120472014077LGN00,12,47,12,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/18/14,2014:077:15:33:40.5602040,2014:077:15:34:12.5605212,9,7.22,57.85811553,124.4689941,7.18,6.308,Yes,"18¡47'14.35""N","77¡29'50.17""W","19¡50'03.70""N","78¡11'08.63""W","19¡28'09.08""N","76¡24'47.20""W","17¡43'46.52""N","76¡49'11.35""W","18¡05'48.08""N","78¡34'26.22""W",18.78732,-77.49727,19.83436,-78.18573,19.46919,-76.41311,17.72959,-76.81982,18.09669,-78.57395,LC80120472014077LGN00,LC80120472014077LGN00,LC80120472014077LGN00
1,N,LC80050472014076LGN00,5,47,5,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/17/14,2014:076:14:50:25.5342525,2014:076:14:50:57.5345757,9,4.85,57.54752651,124.979125,4.307,4.761,Yes,"18¡47'14.21""N","66¡40'53.80""W","19¡50'03.48""N","67¡22'11.96""W","19¡28'08.83""N","65¡35'50.86""W","17¡43'46.34""N","66¡00'15.08""W","18¡05'47.94""N","67¡45'29.66""W",18.78728,-66.68161,19.8343,-67.36999,19.46912,-65.59746,17.72954,-66.00419,18.09665,-67.75824,LC80050472014076LGN00,LC80050472014076LGN00,LC80050472014076LGN00
1,N,LC80050482014076LGN00,5,48,5,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/17/14,2014:076:14:50:49.5344949,2014:076:14:51:21.5348121,9,6.04,58.16779209,122.8199842,4.146,4.518,Yes,"17¡20'40.16""N","67¡00'34.16""W","18¡23'29.11""N","67¡41'33.50""W","18¡01'38.78""N","65¡56'06.14""W","16¡17'13.67""N","66¡20'11.18""W","16¡39'11.48""N","68¡04'37.85""W",17.34449,-67.00949,18.39142,-67.69264,18.02744,-65.93504,16.28713,-66.33644,16.65319,-68.07718,LC80050482014076LGN00,LC80050482014076LGN00,LC80050482014076LGN00
1,N,LC80090482014072LGN00,9,48,9,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/13/14,2014:072:15:15:36.5493636,2014:072:15:16:07.5496707,9,17.14,57.0001743,124.8464259,4.835,5.588,Yes,"17¡20'39.98""N","73¡11'17.45""W","18¡23'28.86""N","73¡52'15.71""W","18¡01'38.86""N","72¡06'50.33""W","16¡17'13.60""N","72¡30'55.55""W","16¡39'11.09""N","74¡15'20.23""W",17.34444,-73.18818,18.39135,-73.87103,18.02746,-72.11398,16.28711,-72.51543,16.65308,-74.25562,LC80090482014072LGN00,LC80090482014072LGN00,LC80090482014072LGN00
1,N,LC80090462014072LGN00,9,46,9,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/13/14,2014:072:15:14:48.5488848,2014:072:15:15:20.5492020,9,2.94,55.62736115,128.8344536,4.895,5.395,Yes,"20¡13'48.07""N","72¡31'42.06""W","21¡16'38.14""N","73¡13'21.22""W","20¡54'38.38""N","71¡26'00.42""W","19¡10'18.55""N","71¡50'45.71""W","19¡32'24.72""N","73¡36'53.86""W",20.23002,-72.52835,21.27726,-73.22256,20.91066,-71.43345,19.17182,-71.84603,19.5402,-73.61496,LC80090462014072LGN00,LC80090462014072LGN00,LC80090462014072LGN00
1,N,LC80090452014072LGN00,9,45,9,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/13/14,2014:072:15:14:24.5486424,2014:072:15:14:56.5489656,9,1.59,54.879393,130.7123321,5.669,5.531,Yes,"21¡40'18.26""N","72¡11'31.85""W","22¡43'09.08""N","72¡53'33.58""W","22¡21'04.00""N","71¡05'08.63""W","20¡36'46.91""N","71¡30'16.56""W","20¡58'57.90""N","73¡17'22.52""W",21.67174,-72.19218,22.71919,-72.89266,22.35111,-71.08573,20.61303,-71.5046,20.98275,-73.28959,LC80090452014072LGN00,LC80090452014072LGN00,LC80090452014072LGN00
1,N,LC80110482014070LGN00,11,48,11,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/11/14,2014:070:15:27:58.5567858,2014:070:15:28:30.5571030,9,7,56.41112665,125.8162849,6.111,5.78,Yes,"17¡20'40.56""N","76¡16'33.20""W","18¡23'29.51""N","76¡57'32.29""W","18¡01'39.18""N","75¡12'05.36""W","16¡17'14.17""N","75¡36'10.58""W","16¡39'11.95""N","77¡20'36.85""W",17.3446,-76.27589,18.39153,-76.95897,18.02755,-75.20149,16.28727,-75.60294,16.65332,-77.34357,LC80110482014070LGN00,LC80110482014070LGN00,LC80110482014070LGN00
1,N,LC80110472014070LGN00,11,47,11,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/11/14,2014:070:15:27:35.5565535,2014:070:15:28:06.5568606,9,7.06,55.72510807,127.788619,6.591,7.225,Yes,"18¡47'15.54""N","75¡56'52.48""W","19¡50'04.96""N","76¡38'10.36""W","19¡28'10.27""N","74¡51'49.82""W","17¡43'47.64""N","75¡16'14.27""W","18¡05'49.20""N","77¡01'28.27""W",18.78765,-75.94791,19.83471,-76.63621,19.46952,-74.86384,17.7299,-75.27063,18.097,-77.02452,LC80110472014070LGN00,LC80110472014070LGN00,LC80110472014070LGN00
1,N,LC80110462014070LGN00,11,46,11,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/11/14,2014:070:15:27:11.5563111,2014:070:15:27:42.5566242,9,6.98,54.99813255,129.6841166,5.47,4.849,Yes,"20¡13'46.88""N","75¡36'58.10""W","21¡16'36.95""N","76¡18'37.22""W","20¡54'37.33""N","74¡31'16.90""W","19¡10'17.26""N","74¡56'02.04""W","19¡32'23.35""N","76¡42'09.68""W",20.22969,-75.61614,21.27693,-76.31034,20.91037,-74.52136,19.17146,-74.9339,19.53982,-76.70269,LC80110462014070LGN00,LC80110462014070LGN00,LC80110462014070LGN00
1,N,LC80110452014070LGN00,11,45,11,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/11/14,2014:070:15:26:47.5560747,2014:070:15:27:19.5563919,9,12.4,54.2323884,131.5047304,6.876,5.776,Yes,"21¡40'17.15""N","75¡16'48.00""W","22¡43'07.93""N","75¡58'49.87""W","22¡21'02.77""N","74¡10'24.60""W","20¡36'45.76""N","74¡35'32.50""W","20¡58'56.78""N","76¡22'38.78""W",21.67143,-75.28,22.71887,-75.98052,22.35077,-74.1735,20.61271,-74.59236,20.98244,-76.37744,LC80110452014070LGN00,LC80110452014070LGN00,LC80110452014070LGN00
1,N,LC80110442014070LGN00,11,44,11,44,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/11/14,2014:070:15:26:23.5558323,2014:070:15:26:55.5561555,9,18.44,53.43044388,133.251582,5.43,4.916,Yes,"23¡06'45.18""N","74¡56'20.90""W","24¡09'36.83""N","75¡38'46.93""W","23¡47'25.69""N","73¡49'11.96""W","22¡03'11.99""N","74¡14'44.70""W","22¡25'28.34""N","76¡02'54.10""W",23.11255,-74.93914,24.16023,-75.64637,23.79047,-73.81999,22.05333,-74.24575,22.42454,-76.04836,LC80110442014070LGN00,LC80110442014070LGN00,LC80110442014070LGN00
1,N,LC80130442014068LGN00,13,44,13,44,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/9/14,2014:068:15:38:45.5632545,2014:068:15:39:17.5635717,9,3.58,52.76810049,133.9699617,6.369,6.681,Yes,"23¡06'45.47""N","78¡01'33.10""W","24¡09'37.15""N","78¡43'59.41""W","23¡47'25.98""N","76¡54'24.12""W","22¡03'12.28""N","77¡19'56.82""W","22¡25'28.67""N","79¡08'06.54""W",23.11263,-78.02586,24.16032,-78.73317,23.79055,-76.9067,22.05341,-77.33245,22.42463,-79.13515,LC80130442014068LGN00,LC80130442014068LGN00,LC80130442014068LGN00
1,N,LC80130462014068LGN00,13,46,13,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/9/14,2014:068:15:39:33.5637333,2014:068:15:40:05.5640505,9,6.12,54.36856565,130.5108333,5.493,6.991,Yes,"20¡13'47.17""N","78¡42'10.40""W","21¡16'37.20""N","79¡23'49.38""W","20¡54'37.62""N","77¡36'29.05""W","19¡10'17.54""N","78¡01'14.30""W","19¡32'23.57""N","79¡47'21.95""W",20.22977,-78.70289,21.277,-79.39705,20.91045,-77.60807,19.17154,-78.02064,19.53988,-79.78943,LC80130462014068LGN00,LC80130462014068LGN00,LC80130462014068LGN00
1,N,LC80130452014068LGN00,13,45,13,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/9/14,2014:068:15:39:09.5634909,2014:068:15:39:41.5638141,9,8.54,53.58556964,132.2765757,6.988,5.669,Yes,"21¡40'18.34""N","78¡22'00.01""W","22¡43'09.08""N","79¡04'01.85""W","22¡21'03.96""N","77¡15'36.68""W","20¡36'46.94""N","77¡40'44.62""W","20¡58'57.94""N","79¡27'50.76""W",21.67176,-78.36667,22.71919,-79.06718,22.3511,-77.26019,20.61304,-77.67906,20.98276,-79.4641,LC80130452014068LGN00,LC80130452014068LGN00,LC80130452014068LGN00
1,N,LC80060472014067LGN00,6,47,6,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,3/8/14,2014:067:14:56:42.5380242,2014:067:14:57:13.5383313,9,9.69,54.7987286,129.1195796,5.561,5.537,Yes,"18¡47'14.53""N","68¡12'59.98""W","19¡50'04.02""N","68¡54'18.11""W","19¡28'09.30""N","67¡07'57.00""W","17¡43'46.45""N","67¡32'21.30""W","18¡05'48.16""N","69¡17'35.84""W",18.78737,-68.21666,19.83445,-68.90503,19.46925,-67.1325,17.72957,-67.53925,18.09671,-69.29329,LC80060472014067LGN00,LC80060472014067LGN00,LC80060472014067LGN00
